u,v,key,osmid,oneway,name,highway,reversed,length,lanes,geometry,service,access
5709910404,8299505970,0,892981895,False,,residential,False,28.577,,"LINESTRING (105.8139061 21.0390214, 105.814181 21.0390067)",,
5709910404,8299505975,0,600485193,False,,residential,False,92.007,,"LINESTRING (105.8139061 21.0390214, 105.8139074 21.0392155, 105.8140871 21.039223, 105.8141206 21.0396874)",,
5709910406,5709910403,0,600485195,False,,residential,False,43.576,,"LINESTRING (105.8139208 21.0380437, 105.8139718 21.0380739, 105.8141407 21.0380689, 105.8143302 21.0380508)",,
5709910406,8299505979,0,1186653123,False,Ngõ 379 Đội Cấn,residential,False,88.11000000000001,,"LINESTRING (105.8139208 21.0380437, 105.8139081 21.038129, 105.8139396 21.0387949, 105.8138983 21.0388045)",,
5709910406,5709910413,0,1186653123,False,Ngõ 379 Đội Cấn,residential,True,30.558999999999997,,"LINESTRING (105.8139208 21.0380437, 105.8138846 21.0379463, 105.8138189 21.0377859)",,
5709910407,5709910403,0,"[600485194, 600485195]",False,,residential,True,42.528,,"LINESTRING (105.8147362 21.0380013, 105.8144492 21.0380389, 105.8143875 21.0380489, 105.8143302 21.0380508)",,
5709910413,5716479697,0,228474145,False,Phố Đội Cấn,secondary,False,35.632,2,"LINESTRING (105.8138189 21.0377859, 105.814107 21.0376116)",,
5709910413,106095678,0,228474145,False,Phố Đội Cấn,secondary,True,48.522000000000006,2,"LINESTRING (105.8138189 21.0377859, 105.8136517 21.0378716, 105.8133858 21.0379433)",,
5709910413,5709910406,0,1186653123,False,Ngõ 379 Đội Cấn,residential,False,30.558999999999997,,"LINESTRING (105.8138189 21.0377859, 105.8138846 21.0379463, 105.8139208 21.0380437)",,
5709910414,10302026167,0,599651132,False,,service,False,70.031,,"LINESTRING (105.8151778 21.0406713, 105.8158323 21.040518)",,
5709910414,5704430359,0,599651132,False,,service,True,107.274,,"LINESTRING (105.8151778 21.0406713, 105.8141836 21.0409353)",,
5709910414,5704430360,0,"[600485196, 600485197, 600485198]",False,,service,False,314.343,,"LINESTRING (105.8151778 21.0406713, 105.8149373 21.0398613, 105.8148515 21.0397487, 105.8147496 21.0397086, 105.8145537 21.0397262, 105.8143223 21.0397715, 105.8141541 21.0398376, 105.8140294 21.0399289, 105.8139624 21.0399765, 105.813898 21.0400516, 105.8138685 21.0401255, 105.8138819 21.0402519, 105.8140844 21.0408652)",,
5716479697,5709910413,0,228474145,False,Phố Đội Cấn,secondary,True,35.632,2,"LINESTRING (105.814107 21.0376116, 105.8138189 21.0377859)",,
5716479697,2091852926,0,228474145,False,Phố Đội Cấn,secondary,False,52.150999999999996,2,"LINESTRING (105.814107 21.0376116, 105.8141707 21.0375752, 105.8143811 21.0374593, 105.8144664 21.0374192, 105.8145488 21.0373904)",,
5716479699,8299505983,0,11838073,False,Phố Đốc Ngữ,residential,True,14.51,,"LINESTRING (105.8131699 21.0381217, 105.8132777 21.0380386)",,
5716479699,445253739,0,11838073,False,Phố Đốc Ngữ,residential,False,89.803,,"LINESTRING (105.8131699 21.0381217, 105.812854 21.0382867, 105.8127379 21.0384243, 105.8127707 21.0387173)",,
5716548959,5716626128,0,601470918,False,,service,True,4.595,,"LINESTRING (105.8160236 21.0358709, 105.8159832 21.0358878)",,no
5716548962,10302026131,0,252400871,True,Phố Liễu Giai,primary,False,94.699,2,"LINESTRING (105.8147948 21.0360879, 105.8150617 21.0369023)",,
5716548962,10302026138,0,601470918,False,,service,False,11.711,,"LINESTRING (105.8147948 21.0360879, 105.8149039 21.036061)",,no
5716625613,11041631528,0,601484964,False,,service,False,55.870999999999995,,"LINESTRING (105.8173257 21.0363558, 105.8171152 21.0364124, 105.8170548 21.0362308, 105.8171183 21.0361407)",,
5716625613,5716625614,0,601484965,False,,service,False,27.193,,"LINESTRING (105.8173257 21.0363558, 105.8173129 21.0362895, 105.8174974 21.0362478)",,
5716625613,11041631533,0,601484965,False,,service,True,24.885,,"LINESTRING (105.8173257 21.0363558, 105.8173401 21.0364187, 105.8173756 21.0365747)",,
5716625614,11041631521,0,1189077989,False,,service,False,20.752,,"LINESTRING (105.8174974 21.0362478, 105.8175275 21.0364323)",,
5716625614,5716625613,0,601484965,False,,service,True,27.193,,"LINESTRING (105.8174974 21.0362478, 105.8173129 21.0362895, 105.8173257 21.0363558)",,
5716625614,11041631522,0,703143071,False,Ngõ 341 Đội Cấn,service,True,23.541999999999998,,"LINESTRING (105.8174974 21.0362478, 105.8175167 21.0362108, 105.8175252 21.0361734, 105.8175258 21.0361513, 105.8175389 21.0361294, 105.8175405 21.0361079, 105.817538 21.036092, 105.8175319 21.0360714, 105.8175169 21.0360493)",,
5716625618,106098697,0,601484966,False,Ngõ 21 Vạn Bảo,residential,True,27.363,,"LINESTRING (105.8177838 21.0347443, 105.8175344 21.0348241)",,
5716626121,2062618180,0,601484967,False,,residential,True,39.481,,"LINESTRING (105.8163892 21.034905, 105.8162921 21.0345617)",,
5716626121,2062830314,0,703103706,False,,residential,False,50.881,,"LINESTRING (105.8163892 21.034905, 105.815912 21.0350099)",,
5716626121,445252455,0,"[195877080, 702929436]",False,Ngõ 260 Đội Cấn,residential,"[False, True]",42.736000000000004,,"LINESTRING (105.8163892 21.034905, 105.8164688 21.0348839, 105.8165541 21.0351805)",,
5716626122,10302026138,0,601470918,False,,service,True,8.878,,"LINESTRING (105.8149866 21.0360406, 105.8149039 21.036061)",,no
5716626122,5716626128,0,601470918,False,,service,False,107.415,,"LINESTRING (105.8149866 21.0360406, 105.8155167 21.0358959, 105.8156857 21.0359485, 105.8159832 21.0358878)",,no
5716626122,5716626126,0,601484968,False,,service,True,151.557,,"LINESTRING (105.8149866 21.0360406, 105.8151573 21.0364242, 105.8154228 21.0365318, 105.8158091 21.0363916, 105.8161043 21.0362992)",,no
5716626126,5716626128,0,601484969,False,,service,True,47.441,,"LINESTRING (105.8161043 21.0362992, 105.8159832 21.0358878)",,no
5716626126,5716626127,0,1005907297,False,,service,False,21.289,,"LINESTRING (105.8161043 21.0362992, 105.8161843 21.0364755)",,
5716626126,5716626122,0,601484968,False,,service,False,151.55700000000002,,"LINESTRING (105.8161043 21.0362992, 105.8158091 21.0363916, 105.8154228 21.0365318, 105.8151573 21.0364242, 105.8149866 21.0360406)",,no
5716626127,5716626143,0,703141278,False,Phố Đội Cấn,secondary,False,25.531,2,"LINESTRING (105.8161843 21.0364755, 105.8163959 21.0363584)",,
5716626127,3382291976,0,703141278,False,Phố Đội Cấn,secondary,True,27.78,2,"LINESTRING (105.8161843 21.0364755, 105.8159554 21.036605)",,
5716626127,5716626126,0,1005907297,False,,service,True,21.289,,"LINESTRING (105.8161843 21.0364755, 105.8161043 21.0362992)",,
5716626128,5716548959,0,601470918,False,,service,False,4.595,,"LINESTRING (105.8159832 21.0358878, 105.8160236 21.0358709)",,no
5716626128,5716626126,0,601484969,False,,service,False,47.441,,"LINESTRING (105.8159832 21.0358878, 105.8161043 21.0362992)",,no
5716626128,5716626122,0,601470918,False,,service,True,107.41499999999999,,"LINESTRING (105.8159832 21.0358878, 105.8156857 21.0359485, 105.8155167 21.0358959, 105.8149866 21.0360406)",,no
5716626136,2428074479,0,601484972,False,,service,True,24.439,,"LINESTRING (105.8199155 21.035916, 105.8196843 21.0358743)",,
5716626137,309818608,0,601484973,False,Ngõ 329 Đội Cấn,residential,True,30.079,,"LINESTRING (105.8177563 21.0359247, 105.8177152 21.0358409, 105.8177027 21.0357833, 105.8176432 21.0356774)",,
5716626142,5716626143,0,601484974,False,,service,True,54.586,,"LINESTRING (105.8166567 21.0367847, 105.8164421 21.0364339, 105.8163959 21.0363584)",,
5716626143,5716626127,0,703141278,False,Phố Đội Cấn,secondary,True,25.531,2,"LINESTRING (105.8163959 21.0363584, 105.8161843 21.0364755)",,
5716626143,5716626142,0,601484974,False,,service,False,54.586,,"LINESTRING (105.8163959 21.0363584, 105.8164421 21.0364339, 105.8166567 21.0367847)",,
5716626143,2428074527,0,703141278,False,Phố Đội Cấn,secondary,False,33.037,2,"LINESTRING (105.8163959 21.0363584, 105.8164316 21.0363387, 105.8166678 21.0362039)",,
5719140502,2428074086,0,234564820,False,,service,False,46.708,,"LINESTRING (105.8194339 21.0343372, 105.8198834 21.0343166)",parking_aisle,
5719140502,2428074053,0,601901835,False,,service,True,9.954,,"LINESTRING (105.8194339 21.0343372, 105.8194359 21.0342477)",,
5719140502,2428074188,0,234564820,False,,service,True,49.111,,"LINESTRING (105.8194339 21.0343372, 105.8193984 21.0343706, 105.8193764 21.0344139, 105.8193623 21.0344604, 105.8194033 21.0347563)",parking_aisle,
5719140509,2428074053,0,601901835,False,,service,False,14.691,,"LINESTRING (105.819426 21.0341159, 105.8194359 21.0342477)",,
5719140509,8341770151,0,234564824,False,,service,False,57.747,,"LINESTRING (105.819426 21.0341159, 105.8198067 21.0340812, 105.8198357 21.0340959, 105.8198478 21.0341272, 105.8198696 21.0342233)",,
5721492752,310725727,0,1164420169,False,Đường Hoàng Hoa Thám,secondary,False,34.063,2,"LINESTRING (105.8152274 21.0426988, 105.8155452 21.0426222)",,
5721492752,6408671889,0,175975104,False,Đường Hoàng Hoa Thám,secondary,True,32.644,2,"LINESTRING (105.8152274 21.0426988, 105.8150178 21.0427702, 105.8149375 21.042811)",,
5721492757,5721492758,0,602288824,False,,residential,True,45.448,,"LINESTRING (105.8156753 21.0412657, 105.815239 21.0413009)",,
5721492757,5721492761,0,602288825,False,,residential,True,11.55,,"LINESTRING (105.8156753 21.0412657, 105.8156672 21.0411621)",,
5721492757,5721492759,0,602288825,False,,residential,False,86.67800000000001,,"LINESTRING (105.8156753 21.0412657, 105.8157581 21.0418966, 105.8159083 21.0419291)",,
5721492758,5721492757,0,602288824,False,,residential,False,45.448,,"LINESTRING (105.815239 21.0413009, 105.8156753 21.0412657)",,
5721492758,5721492762,0,602288826,False,Ngõ 4,residential,False,105.454,,"LINESTRING (105.815239 21.0413009, 105.8154247 21.0422333)",,
5721492758,5721492763,0,602288826,False,Ngõ 4,residential,True,11.027,,"LINESTRING (105.815239 21.0413009, 105.8152196 21.0412034)",,
5721492759,5721492757,0,602288825,False,,residential,True,86.67800000000001,,"LINESTRING (105.8159083 21.0419291, 105.8157581 21.0418966, 105.8156753 21.0412657)",,
5721492761,10302026179,0,157255613,False,Phố Quần Ngựa,residential,False,36.669,,"LINESTRING (105.8156672 21.0411621, 105.816018 21.0411227)",,
5721492761,5721492763,0,157255613,False,Phố Quần Ngựa,residential,True,46.679,,"LINESTRING (105.8156672 21.0411621, 105.8152196 21.0412034)",,
5721492761,5721492757,0,602288825,False,,residential,False,11.55,,"LINESTRING (105.8156672 21.0411621, 105.8156753 21.0412657)",,
5721492762,2057249076,0,195249365,False,Ngõ 33,residential,False,18.024,,"LINESTRING (105.8154247 21.0422333, 105.8155972 21.0422145)",,
5721492762,5721492758,0,602288826,False,Ngõ 4,residential,True,105.454,,"LINESTRING (105.8154247 21.0422333, 105.815239 21.0413009)",,
5721492762,2057249072,0,195249365,False,Ngõ 33,residential,True,32.769,,"LINESTRING (105.8154247 21.0422333, 105.8152598 21.0422513, 105.8151112 21.0422342)",,
5721492763,5721492761,0,157255613,False,Phố Quần Ngựa,residential,False,46.679,,"LINESTRING (105.8152196 21.0412034, 105.8156672 21.0411621)",,
5721492763,5721492758,0,602288826,False,Ngõ 4,residential,False,11.027,,"LINESTRING (105.8152196 21.0412034, 105.815239 21.0413009)",,
5721492763,5704430385,0,157255613,False,Phố Quần Ngựa,residential,True,79.667,,"LINESTRING (105.8152196 21.0412034, 105.81494 21.0412557, 105.8144676 21.0413473)",,
6408629570,10302026191,0,37567094,True,Đường Văn Cao,primary,False,22.449,2,"LINESTRING (105.8161743 21.0406181, 105.8162319 21.0408127)",,
6408629570,10302026175,0,684098007,False,Ngõ 47,residential,False,9.364,,"LINESTRING (105.8161743 21.0406181, 105.8162623 21.0405995)",,
6408629572,10302026175,0,684098007,False,Ngõ 47,residential,True,27.756,,"LINESTRING (105.8165231 21.0405442, 105.8162623 21.0405995)",,
6408629573,11071056668,0,37567094,True,Đường Văn Cao,primary,False,19.975,2,"LINESTRING (105.8159529 21.0398939, 105.816007 21.0400663)",,
6408629573,10302026172,0,684098009,False,Ngõ 71,residential,False,9.377,,"LINESTRING (105.8159529 21.0398939, 105.8160408 21.0398744)",,
6408629575,446009104,0,37567094,True,Đường Văn Cao,primary,False,19.825,2,"LINESTRING (105.8155069 21.0384371, 105.8155648 21.038607)",,
6408629575,10302026169,0,684098010,False,Ngõ 123,residential,False,10.479,,"LINESTRING (105.8155069 21.0384371, 105.8156046 21.0384133)",,
6408629576,10302026172,0,684098009,False,Ngõ 71,residential,True,43.151,,"LINESTRING (105.8164453 21.0397846, 105.8160408 21.0398744)",,
6408671889,5721492752,0,175975104,False,Đường Hoàng Hoa Thám,secondary,False,32.644,2,"LINESTRING (105.8149375 21.042811, 105.8150178 21.0427702, 105.8152274 21.0426988)",,
6408671889,6408724111,0,175975104,False,Đường Hoàng Hoa Thám,secondary,True,19.424,2,"LINESTRING (105.8149375 21.042811, 105.8148911 21.0428346, 105.8147731 21.0428945)",,
6408724110,10302026165,0,684105486,False,Ngõ 82,residential,True,18.886,,"LINESTRING (105.8148706 21.0379537, 105.8150469 21.0379116)",,
6408724111,317129402,0,175975104,False,Đường Hoàng Hoa Thám,secondary,True,16.103,2,"LINESTRING (105.8147731 21.0428945, 105.8146368 21.0429637)",,
6408724111,6408671889,0,175975104,False,Đường Hoàng Hoa Thám,secondary,False,19.424,2,"LINESTRING (105.8147731 21.0428945, 105.8148911 21.0428346, 105.8149375 21.042811)",,
